id_linea,id_espectro,id_nivel_inferior,id_nivel_superior,codigo_tipo_transicion,codigo_exactitud,longitud_onda_nm,longitud_onda_origen,medio,longitud_onda_obs_nm,longitud_onda_ritz_nm,ritz_es_limite,incertidumbre_obs_nm,incertidumbre_ritz_nm,aki_s1,fuerza_oscilador_fik,log_gf,intensidad_valor,intensidad_bandera,energia_inferior_cm1,energia_superior_cm1,energia_inferior_interpolada,energia_superior_interpolada,energia_inferior_origen_desconocido,energia_superior_origen_desconocido,medicion_repetida
18110,3,003001.000017,003001.000019,E1,A,125992.0,ritz,vacio,,125992.0,False,,224.0,400.0,0.19,-0.419,,,39015.56,39094.93,False,False,False,False,False
18111,1,001001.001.000074,001001.001.000076,E1,AAA,132115.6,ritz,vacio,,132115.6,False,,2.4,1609.7,0.52616,2.48305,,,109299.2642,109374.9555,True,True,False,False,False
18112,2,002001.000128,002001.000132,E1,AAA,136325.09,ritz,vacio,,136325.09,False,,0.003,3307.6,0.30719,-0.03548,,,196861.9847334,196935.33880189,True,True,False,False,False
18113,2,002001.000128,002001.000131,E1,AAA,136342.261,ritz,vacio,,136342.261,False,,0.003,3307.6,0.92179,0.44175,,,196861.9847334,196935.32956383,True,True,False,False,False
18114,2,002001.000128,002001.000130,E1,AAA,136343.658,ritz,vacio,,136343.658,False,,0.003,3307.6,1.5363,0.66361,,,196861.9847334,196935.32881198,True,True,False,False,False
18115,1,001001.001.000071,001001.001.000072,E1,AAA,138750.0,observada,vacio,138750.0,138651.0,False,80.0,3.0,8934.4,2.956,3.06399,19.0,,109119.1917,109191.3154,True,True,False,False,False
18116,13,008001.000035,008001.000036,M1,A,145535.0,ritz,vacio,,145535.0,False,,,1.75e-05,1.85e-09,-8.255,,,158.265,226.977,False,False,False,False,False
18117,2,002001.000052,002001.000057,E1,AAA,148512.874,ritz,vacio,,148512.874,False,,0.005,17.829,0.0035372,-1.75237,,,195192.740368,195260.07459804,True,True,False,False,False
18118,2,002001.000053,002001.000057,E1,AAA,148518.575,ritz,vacio,,148518.575,False,,0.005,267.43,0.088436,-0.57625,,,195192.7429528,195260.07459804,True,True,False,False,False
18119,2,002001.000052,002001.000056,E1,AAA,148524.931,ritz,vacio,,148524.931,False,,0.005,160.44,0.05306,-0.57626,,,195192.740368,195260.06913189,True,True,False,False,False
18120,2,002001.000052,002001.000055,E1,AAA,148525.765,ritz,vacio,,148525.765,False,,0.005,641.83,0.29717,0.17198,,,195192.740368,195260.06875373,True,True,False,False,False
18121,2,002001.000053,002001.000056,E1,AAA,148530.633,ritz,vacio,,148530.633,False,,0.005,481.34,0.26533,-0.09909,,,195192.7429528,195260.06913189,True,True,False,False,False
18122,2,002001.000054,002001.000057,E1,AAA,148588.58,ritz,vacio,,148588.58,False,,0.005,356.57,0.35407,-0.45091,,,195192.7746751,195260.07459804,True,True,False,False,False
18123,2,002001.000099,002001.000127,E1,AAA,149619.754,ritz,vacio,,149619.754,False,,0.007,1732.6,1.7444,0.24166,,,196534.5615465,196601.39764087,True,True,False,False,False
18124,1,001001.001.000075,001001.001.000077,E1,AAA,155479.0,ritz,vacio,,155479.0,False,,3.0,1235.0,0.55254,2.55394,,,109340.2604,109404.5776,True,True,False,False,False
18125,10,006002.000001,006002.000002,M1,A,157740.92,observada,vacio,157740.92,157740.92,False,0.05,0.05,2.29e-06,1.71e-09,-8.47,,,0.0,63.39509,False,False,False,False,False
18126,13,008001.000074,008001.000082,E1,C+,166752.8,ritz,vacio,,166752.8,False,,,46.9,0.0251,-0.755,,,102908.374,102968.343,False,False,False,False,False
18127,13,008001.000074,008001.000083,E1,C+,166752.8,ritz,vacio,,166752.8,False,,,5.23,0.00218,-1.816,,,102908.374,102968.343,False,False,False,False,False
18128,13,008001.000074,008001.000084,E1,C+,166752.8,ritz,vacio,,166752.8,False,,,0.206,6.13e-05,-3.367,,,102908.374,102968.343,False,False,False,False,False
18129,13,008001.000075,008001.000083,E1,C+,166944.9,ritz,vacio,,166944.9,False,,,41.5,0.0243,-0.916,,,102908.443,102968.343,False,False,False,False,False
18130,13,008001.000075,008001.000084,E1,C+,166944.9,ritz,vacio,,166944.9,False,,,7.29,0.00305,-1.817,,,102908.443,102968.343,False,False,False,False,False
18131,13,008001.000076,008001.000084,E1,C+,167073.2,ritz,vacio,,167073.2,False,,,39.2,0.0273,-1.086,,,102908.489,102968.343,False,False,False,False,False
18132,1,001001.001.000072,001001.001.000073,E1,AAA,169423.0,observada,vacio,169423.0,169411.0,False,14.0,5.0,6428.3,3.147,3.15111,16.0,,109191.3154,109250.3433,True,True,False,False,False
18133,2,002001.000158,002001.000162,E1,AAA,188300.074,ritz,vacio,,188300.074,False,,0.005,1925.4,0.34116,0.01008,,,197145.2306518,197198.33737542,True,True,False,False,False
18134,2,002001.000158,002001.000161,E1,AAA,188323.88,ritz,vacio,,188323.88,False,,0.005,1925.4,1.0237,0.48731,,,197145.2306518,197198.33066214,True,True,False,False,False
18135,2,002001.000158,002001.000160,E1,AAA,188325.818,ritz,vacio,,188325.818,False,,0.005,1925.4,1.7063,0.70917,,,197145.2306518,197198.33011596,True,True,False,False,False
18136,1,001001.001.000073,001001.001.000074,E1,AAA,204412.0,ritz,vacio,,204412.0,False,,8.0,4720.3,3.338,3.23276,11.0,(),109250.3433,109299.2642,True,True,False,False,False
18137,12,007002.000001,007002.000016,M1,A,205300.0,ritz,vacio,,205300.0,False,,,2.08e-06,3.94e-09,-8.4,,,0.0,48.7,False,False,False,False,False
18138,2,002001.000073,002001.000075,E1,AA,206520.002,ritz,vacio,,206520.002,False,,0.017,2.318e-05,4.446e-08,-7.3521,,,195978.892575,196027.314035,True,True,False,False,False
18139,2,002001.000024,002001.000031,E1,AA,207340.8,ritz,vacio,,207340.8,False,,0.03,0.008058,3.116e-06,-4.8074,,,191444.47952984,191492.7093035,True,True,False,False,False
18140,2,002001.000025,002001.000031,E1,AA,207420.45,ritz,vacio,,207420.45,False,,0.03,1.024e-06,6.605e-10,-8.703,,,191444.49804915,191492.7093035,True,True,False,False,False
18141,2,002001.000129,002001.000157,E1,AAA,213720.284,ritz,vacio,,213720.284,False,,0.008,955.42,1.9627,0.29286,,,196912.9000793,196959.69020989,True,True,False,False,False
18142,3,003001.000025,003001.000027,E1,B,215100.0,ritz,vacio,,215100.0,False,,700.0,211.0,0.22,-0.056,,,40390.84,40437.32,False,False,False,False,False
18143,3,003001.000024,003001.000026,E1,B,215200.0,ritz,vacio,,215200.0,False,,700.0,176.0,0.244,-0.311,,,40390.84,40437.31,False,False,False,False,False
18144,3,003001.000025,003001.000026,E1,B,215200.0,ritz,vacio,,215200.0,False,,700.0,35.2,0.0244,-1.01,,,40390.84,40437.31,False,False,False,False,False
18145,2,002001.000026,002001.000031,E1,AAA,216187.4,ritz,vacio,,216187.4,False,,0.03,56.862,0.023905,-0.92254,,,191446.45313936,191492.7093035,True,True,False,False,False
18146,9,006001.000001,006001.000007,E2,B+,230343.326,ritz,vacio,,230343.326,False,,0.005,1.72e-14,6.84e-17,-16.16,,,0.0,43.4134567,False,False,False,False,False
18147,2,002001.000074,002001.000079,E1,AAA,236063.608,ritz,vacio,,236063.608,False,,0.007,8.4805,0.004251,-1.67254,,,196027.3124205,196069.673884275,True,True,False,False,False
18148,2,002001.000075,002001.000079,E1,AAA,236072.606,ritz,vacio,,236072.606,False,,0.007,127.21,0.10628,-0.49641,,,196027.314035,196069.673884275,True,True,False,False,False
18149,2,002001.000074,002001.000078,E1,AAA,236082.777,ritz,vacio,,236082.777,False,,0.007,76.318,0.063769,-0.49642,,,196027.3124205,196069.670444809,True,True,False,False,False
18150,2,002001.000074,002001.000077,E1,AAA,236084.119,ritz,vacio,,236084.119,False,,0.007,305.3,0.35715,0.25181,,,196027.3124205,196069.670203959,True,True,False,False,False
18151,2,002001.000075,002001.000078,E1,AAA,236091.776,ritz,vacio,,236091.776,False,,0.007,228.96,0.31888,-0.01925,,,196027.314035,196069.670444809,True,True,False,False,False
18152,2,002001.000076,002001.000079,E1,AAA,236183.136,ritz,vacio,,236183.136,False,,0.007,169.61,0.42553,-0.37107,,,196027.3338587,196069.673884275,True,True,False,False,False
18153,1,001001.001.000074,001001.001.000075,E1,AAA,243925.0,ritz,vacio,,243925.0,False,,12.0,3528.9,3.5291,3.30959,8.0,(),109299.2642,109340.2604,True,True,False,False,False
18154,1,001001.001.000075,001001.001.000076,E1,AAA,288225.0,ritz,vacio,,288225.0,False,,17.0,2680.8,3.7201,3.38213,6.0,(),109340.2604,109374.9555,True,True,False,False,False
18155,2,002001.000159,002001.000187,E1,AAA,293910.048,ritz,vacio,,293910.048,False,,0.01,561.27,2.1806,0.33858,,,197182.0629406,197216.086955998,True,True,False,False,False
18156,1,001001.001.000076,001001.001.000077,E1,AAA,337600.0,observada,vacio,337600.0,337586.0,False,60.0,23.0,2065.9,3.9108,3.45081,4.0,(),109374.9555,109404.5776,True,True,False,False,False
18157,3,003001.000030,003001.000031,E1,B,343000.0,ritz,vacio,,343000.0,False,,12000.0,16.7,0.0294,-0.93,,,41217.35,41246.5,False,False,False,False,False
18158,3,003001.000029,003001.000031,E1,B,343000.0,ritz,vacio,,343000.0,False,,12000.0,83.2,0.294,-0.231,,,41217.35,41246.5,False,False,False,False,False
18159,3,003001.000030,003001.000032,E1,B,343000.0,ritz,vacio,,343000.0,False,,12000.0,99.5,0.263,0.02,,,41217.35,41246.5,False,False,False,False,False
18160,2,002001.000100,002001.000105,E1,AAA,352698.271,ritz,vacio,,352698.271,False,,0.012,4.4217,0.0049477,-1.60662,,,196566.7092158,196595.062062489,True,True,False,False,False
18161,2,002001.000101,002001.000105,E1,AAA,352711.645,ritz,vacio,,352711.645,False,,0.012,66.326,0.1237,-0.4305,,,196566.7102909,196595.062062489,True,True,False,False,False
18162,2,002001.000100,002001.000104,E1,AAA,352726.921,ritz,vacio,,352726.921,False,,0.012,39.792,0.074222,-0.4305,,,196566.7092158,196595.059759543,True,True,False,False,False
18163,2,002001.000100,002001.000103,E1,AAA,352728.942,ritz,vacio,,352728.942,False,,0.012,159.18,0.41568,0.31772,,,196566.7092158,196595.05959706,True,True,False,False,False
18164,2,002001.000101,002001.000104,E1,AAA,352740.297,ritz,vacio,,352740.297,False,,0.012,119.38,0.37115,0.04667,,,196566.7102909,196595.059759543,True,True,False,False,False
18165,2,002001.000102,002001.000105,E1,AAA,352876.034,ritz,vacio,,352876.034,False,,0.012,88.434,0.49527,-0.30516,,,196566.7234987,196595.062062489,True,True,False,False,False
18166,9,006001.000068,006001.000072,E1,C,362846.0,ritz,vacio,,362846.0,False,,4.0,0.17,0.00033,-2.63,,,83919.66322,83947.2231,False,False,False,False,False
18167,9,006001.000006,006001.000007,M1,A,370415.044,observada,vacio,370415.044,370415.044,False,0.009,0.01,2.65e-07,9.09e-10,-8.56,,,16.416713,43.4134567,False,False,False,False,False
18168,1,001001.001.000077,001001.001.000078,E1,,392280.0,ritz,vacio,,392280.0,False,,30.0,,,,3.0,(),109404.5776,109430.0696,True,True,False,False,False
18169,2,002001.000038,002001.000049,E1,AA,395095.09,ritz,vacio,,395095.09,False,,0.05,0.002501,3.512e-06,-4.7555,,,193917.14932512,193942.45968763,True,True,False,False,False
18170,2,002001.000039,002001.000049,E1,AA,395242.79,ritz,vacio,,395242.79,False,,0.05,3.949e-07,9.249e-10,-8.5568,,,193917.1587831,193942.45968763,True,True,False,False,False
18171,2,002001.000040,002001.000049,E1,AAA,413695.13,ritz,vacio,,413695.13,False,,0.05,22.222,0.03421,-0.76687,,,193918.28729754,193942.45968763,True,True,False,False,False
18172,8,005002.000002,005002.000004,E2,B,449200.0,ritz,vacio,,449200.0,False,,1000.0,8.88e-16,1.34e-17,-16.87,,,37335.54,37357.8,False,False,False,False,False
18173,1,001001.001.000078,001001.001.000079,E1,,452570.0,observada,vacio,452570.0,452580.0,False,60.0,40.0,,,,2.0,(),109430.0696,109452.165,True,True,False,False,False
18174,8,005002.000006,005002.000008,E2,B,457000.0,ritz,vacio,,457000.0,False,,1000.0,6.62e-16,1.04e-17,-16.98,,,98911.38,98933.26,False,False,False,False,False
18175,9,006001.000070,006001.000072,E1,C,476219.0,ritz,vacio,,476219.0,False,,9.0,0.069,0.00024,-2.78,,,83926.22434,83947.2231,False,False,False,False,False
18176,9,006001.000071,006001.000072,E1,C,480786.0,ritz,vacio,,480786.0,False,,9.0,0.082,0.00022,-2.7,,,83926.42382,83947.2231,False,False,False,False,False
18177,14,008002.000009,008002.000010,M1,B+,499500.0,ritz,vacio,,499500.0,False,,,1.3e-07,3.24e-10,-8.711,,,26810.55,26830.57,False,False,False,False,False
18178,14,008002.000009,008002.000010,E2,E,499500.5,ritz,vacio,,499500.5,False,,,1.49e-20,3.72e-23,-21.652,,,26810.55,26830.57,False,False,False,False,False
18179,2,002001.000130,002001.000135,E1,AAA,502592.366,ritz,vacio,,502592.366,False,,0.018,2.4792,0.0056332,-1.55028,,,196935.32881198,196955.225652215,True,True,False,False,False
18180,2,002001.000131,002001.000135,E1,AAA,502611.358,ritz,vacio,,502611.358,False,,0.018,37.188,0.14084,-0.37416,,,196935.32956383,196955.225652215,True,True,False,False,False
18181,2,002001.000130,002001.000134,E1,AAA,502633.212,ritz,vacio,,502633.212,False,,0.018,22.311,0.084504,-0.37415,,,196935.32881198,196955.224035287,True,True,False,False,False
18182,2,002001.000130,002001.000133,E1,AAA,502636.11,ritz,vacio,,502636.11,False,,0.018,89.251,0.47327,0.37408,,,196935.32881198,196955.223920571,True,True,False,False,False
18183,2,002001.000131,002001.000134,E1,AAA,502652.208,ritz,vacio,,502652.208,False,,0.018,66.934,0.42256,0.10301,,,196935.32956383,196955.224035287,True,True,False,False,False
18184,2,002001.000132,002001.000135,E1,AAA,502844.836,ritz,vacio,,502844.836,False,,0.018,49.584,0.56388,-0.24881,,,196935.33880189,196955.225652215,True,True,False,False,False
18185,3,003001.000035,003001.000036,E1,B,510000.0,ritz,vacio,,510000.0,False,,30000.0,8.9,0.0345,-0.86,,,41751.63,41771.3,False,False,False,False,False
18186,3,003001.000034,003001.000036,E1,B,510000.0,ritz,vacio,,510000.0,False,,30000.0,44.3,0.344,-0.16,,,41751.63,41771.3,False,False,False,False,False
18187,3,003001.000035,003001.000037,E1,B,510000.0,ritz,vacio,,510000.0,False,,30000.0,53.2,0.309,0.092,,,41751.63,41771.3,False,False,False,False,False
18188,1,001001.001.000079,001001.001.000080,E1,,518760.0,ritz,vacio,,518760.0,False,,50.0,,,,2.0,(),109452.165,109471.4416,True,True,False,False,False
18189,1,001001.001.000080,001001.001.000081,E1,,591100.0,ritz,vacio,,591100.0,False,,70.0,,,,1.0,(),109471.4416,109488.3592,True,True,False,False,False
18190,9,006001.000001,006001.000006,M1,A,609135.336,observada,vacio,609135.336,609135.337,False,0.024,0.022,7.93e-08,1.32e-09,-8.88,,,0.0,16.416713,False,False,False,False,False
18191,8,005002.000003,005002.000004,E2,B,619000.0,ritz,vacio,,619000.0,False,,3000.0,4.02e-16,3.85e-18,-16.94,,,37341.65,37357.8,False,False,False,False,False
18192,8,005002.000003,005002.000004,M1,A,619200.0,ritz,vacio,,619200.0,False,,2700.0,5.68e-08,5.44e-10,-8.79,,,37341.65,37357.8,False,False,False,False,False
18193,7,005001.000001,005001.000002,M1,A,654150.0,ritz,vacio,,654150.0,False,,130.0,3.2e-08,4.11e-10,-9.09,,,0.0,15.287,False,False,False,False,True
18194,7,005001.000001,005001.000002,E2,B,654150.0,ritz,vacio,,654150.0,False,,130.0,6.24e-16,8.01e-18,-16.8,,,0.0,15.287,False,False,False,False,True
18195,1,001001.001.000081,001001.001.000082,E1,,669870.0,ritz,vacio,,669870.0,False,,90.0,,,,1.0,(),109488.3592,109503.2875,True,True,False,False,False
18196,2,002001.000056,002001.000071,E1,AA,674003.05,ritz,vacio,,674003.05,False,,0.1,0.00098,4.004e-06,-4.6985,,,195260.06913189,195274.90585994,True,True,False,False,False
18197,2,002001.000057,002001.000071,E1,AA,674251.46,ritz,vacio,,674251.46,False,,0.1,1.723e-07,1.174e-09,-8.4532,,,195260.07459804,195274.90585994,True,True,False,False,False
18198,2,002001.000160,002001.000165,E1,AAA,689921.55,ritz,vacio,,689921.55,False,,0.03,1.4739,0.0063107,-1.50095,,,197198.33011596,197212.824517451,True,True,False,False,False
18199,2,002001.000161,002001.000165,E1,AAA,689947.55,ritz,vacio,,689947.55,False,,0.03,22.109,0.15778,-0.32482,,,197198.33066214,197212.824517451,True,True,False,False,False
18200,2,002001.000160,002001.000164,E1,AAA,689977.65,ritz,vacio,,689977.65,False,,0.03,13.264,0.094668,-0.32483,,,197198.33011596,197212.823339109,True,True,False,False,False
18201,2,002001.000160,002001.000163,E1,AAA,689981.64,ritz,vacio,,689981.64,False,,0.03,53.061,0.5302,0.42341,,,197198.33011596,197212.823255258,True,True,False,False,False
18202,2,002001.000161,002001.000164,E1,AAA,690003.65,ritz,vacio,,690003.65,False,,0.03,39.793,0.47338,0.15233,,,197198.33066214,197212.823339109,True,True,False,False,False
18203,2,002001.000162,002001.000165,E1,AAA,690267.27,ritz,vacio,,690267.27,False,,0.03,29.478,0.63169,-0.19949,,,197198.33737542,197212.824517451,True,True,False,False,False
18204,2,002001.000058,002001.000071,E1,AAA,707315.8,ritz,vacio,,707315.8,False,,0.12,9.7658,0.043949,-0.65808,,,195260.76790341,195274.90585994,True,True,False,False,False
18205,8,005002.000007,005002.000008,M1,A,747000.0,ritz,vacio,,747000.0,False,,4000.0,3.25e-08,4.53e-10,-8.87,,,98919.87,98933.26,False,False,False,False,True
18206,8,005002.000007,005002.000008,E2,B,747000.0,ritz,vacio,,747000.0,False,,4000.0,1.25e-16,1.74e-18,-17.28,,,98919.87,98933.26,False,False,False,False,True
18207,1,001001.001.000082,001001.001.000083,E1,,755330.0,ritz,vacio,,755330.0,False,,110.0,,,,1.0,(),109503.2875,109516.5267,True,True,False,False,False
18208,1,001001.001.000083,001001.001.000084,E1,,847770.0,ritz,vacio,,847770.0,False,,140.0,,,,1.0,(),109516.5267,109528.3223,True,True,False,False,False
18209,7,005001.000003,005001.000005,E2,B,912000.0,ritz,vacio,,912000.0,False,,17000.0,7.78e-17,2.91e-18,-17.24,,,28647.43,28658.4,False,False,True,True,False
18210,3,003001.000019,003001.000021,E1,B',1045000.0,ritz,vacio,,1045000.0,False,,110000.0,0.65,0.016,-1.195,,,39094.93,39104.5,False,False,False,False,False
18211,3,003001.000020,003001.000021,E1,B',1046000.0,ritz,vacio,,1046000.0,False,,110000.0,0.0464,0.000761,-2.34,,,39094.94,39104.5,False,False,False,False,False
18212,3,003001.000020,003001.000022,E1,B',1046000.0,ritz,vacio,,1046000.0,False,,110000.0,0.696,0.0152,-1.039,,,39094.94,39104.5,False,False,False,False,False
18213,11,007001.000014,007001.000015,M1,A,1147710.0,ritz,vacio,,1147710.0,False,,,1.07e-08,1.41e-10,-9.07,,,19224.464,19233.177,False,False,False,False,False
18214,8,005002.000006,005002.000007,M1,A,1178000.0,ritz,vacio,,1178000.0,False,,11000.0,1.11e-08,6.93e-10,-9.16,,,98911.38,98919.87,False,False,False,False,False
18215,2,002001.000023,002001.000029,E1,AAA,1349751.4,ritz,vacio,,1349751.4,False,,0.05,0.00039328,7.7081e-06,-4.26795,,,191444.47832914,191451.887100873,True,True,False,False,False
18216,2,002001.000024,002001.000029,E1,AAA,1349970.18,ritz,vacio,,1349970.18,False,,0.05,0.013763,0.00037765,-2.72394,,,191444.47952984,191451.887100873,True,True,False,False,False
18217,2,002001.000023,002001.000028,E1,AAA,1351323.35,ritz,vacio,,1351323.35,False,,0.05,0.088487,0.0031217,-1.66051,,,191444.47832914,191451.878482501,True,True,False,False,False
18218,2,002001.000023,002001.000027,E1,AAA,1352628.38,ritz,vacio,,1352628.38,False,,0.05,0.0062438,0.00017132,-2.92109,,,191444.47832914,191451.871342758,True,True,False,False,False
18219,2,002001.000024,002001.000027,E1,AAA,1352848.09,ritz,vacio,,1352848.09,False,,0.05,0.050864,0.0019539,-2.01013,,,191444.47952984,191451.871342758,True,True,False,False,False
18220,2,002001.000025,002001.000029,E1,AAA,1353353.63,ritz,vacio,,1353353.63,False,,0.05,0.074329,0.0033992,-1.9915,,,191444.49804915,191451.887100873,True,True,False,False,False
18221,3,003001.000012,003001.000014,E1,B',1466000.0,ritz,vacio,,1466000.0,False,,216000.0,0.0644,0.00311,-1.905,,,36623.38,36630.2,False,False,False,False,False
18222,3,003001.000013,003001.000014,E1,B',1470000.0,ritz,vacio,,1470000.0,False,,220000.0,0.0046,0.000149,-3.048,,,36623.4,36630.2,False,False,False,False,False
18223,3,003001.000013,003001.000015,E1,B',1470000.0,ritz,vacio,,1470000.0,False,,220000.0,0.069,0.00298,-1.747,,,36623.4,36630.2,False,False,False,False,False
18224,7,005001.000004,005001.000005,M1,A,1580000.0,ritz,vacio,,1580000.0,False,,30000.0,4.1e-09,2.3e-10,-9.04,,,28652.07,28658.4,False,False,True,True,True
18225,7,005001.000004,005001.000005,E2,B,1580000.0,ritz,vacio,,1580000.0,False,,30000.0,7e-18,3.93e-19,-17.8,,,28652.07,28658.4,False,False,True,True,True
18226,8,005002.000002,005002.000003,M1,A,1637000.0,ritz,vacio,,1637000.0,False,,21000.0,4.1e-09,4.94e-10,-9.31,,,37335.54,37341.65,False,False,False,False,False
